"propadult","temperature","taxa"
"0.0179118892460564","1","CHIR"
"0.0173917644900891","1","CHIR"
"0.0196875860263567","1","CHIR"
"0.0397447815024352","1","CHIR"
"0.0144766186868329","1","CHIR"
"0.0212229630448571","1","CHIR"
"0.0551889329583092","1","CHIR"
"0.0689091582666085","1","CHIR"
"0.0135040974965122","1","CHIR"
"0.0203394712583087","1","CHIR"
"0.175068091681263","1","CHIR"
"0.211297345754233","1","CHIR"
"0.0812782271671683","1","CHIR"
"0.0108441875766391","1","CHIR"
"0.0191542762247148","1","CHIR"
"0.110604945155832","1","CHIR"
"0.106551323475263","1","CHIR"
"0.0780619886509762","1","CHIR"
"0.016754986411073","1","CHIR"
"0.0131770367659873","1","CHIR"
"0.03697568261415","1","CHIR"
"0.01198787106455","1","CHIR"
"0.0100001990413109","1","CHIR"
"0.0147980533599256","1","CHIR"
"0.00613397397800918","1","CHIR"
"0.0103565589705332","1","CHIR"
"0.0276911920089952","1","CHIR"
"0.0148301100882666","1","CHIR"
"0.0195033107716374","1","CHIR"
"0.0356042422115575","1","CHIR"
"0.0108344678408378","1","CHIR"
"0.0163161541722621","1","CHIR"
"0.0633988172544664","1","CHIR"
"0.0664582584561957","1","CHIR"
"0.0203978137838987","1","CHIR"
"0.0248283244974534","1","CHIR"
"0.145494199006941","1","CHIR"
"0.258726045671216","1","CHIR"
"0.0566166316563765","1","CHIR"
"0.0101714708638217","1","CHIR"
"0.0209432762112725","1","CHIR"
"0.0841818610164733","1","CHIR"
"0.114363182173144","1","CHIR"
"0.111480908030449","1","CHIR"
"0.0163321249609241","1","CHIR"
"0.00799966317193115","1","CHIR"
"0.0324456588392943","1","CHIR"
"0.0361065868172531","1","CHIR"
"0.00926726634168803","1","CHIR"
"0.00482556107068089","1","CHIR"
"0.0111361497669558","1","CHIR"
"0.022451201319535","1","CHIR"
"0.0207857992709187","1","CHIR"
"0.00905730188639155","1","CHIR"
"0.0153385175847304","1","CHIR"
"0.0351206906548729","1","CHIR"
"0.0207508213358915","1","CHIR"
"0.0200364808995923","1","CHIR"
"0.0407246291062922","1","CHIR"
"0.0537344558508845","1","CHIR"
"0.0247609055679219","1","CHIR"
"0.0229762354810401","1","CHIR"
"0.10044269998707","1","CHIR"
"0.221615139805652","1","CHIR"
"0.0710158243025101","1","CHIR"
"0.0195097911112747","1","CHIR"
"0.0184700956933285","1","CHIR"
"0.0554199442972425","1","CHIR"
"0.0919382592100882","1","CHIR"
"0.102294999941075","1","CHIR"
"0.0265302322844068","1","CHIR"
"0.00794807733426448","1","CHIR"
"0.0211058785185061","1","CHIR"
"0.0289990056566592","1","CHIR"
"0.0156283247653835","1","CHIR"
"0.00444062818328007","1","CHIR"
"0.00994869966986018","1","CHIR"
"0.00556765580434039","1","CHIR"
"0.0178531638330773","1","CHIR"
"0.0178694112958783","1","CHIR"
"0.019474291806352","1","CHIR"
"0.0398621613669838","1","CHIR"
"0.014379021162862","1","CHIR"
"0.0217013466589415","1","CHIR"
"0.0536244914066417","1","CHIR"
"0.0657135264277064","1","CHIR"
"0.0142109246075632","1","CHIR"
"0.0216733736810829","1","CHIR"
"0.170835135818728","1","CHIR"
"0.195553577166301","1","CHIR"
"0.0882278860729138","1","CHIR"
"0.0117450613143959","1","CHIR"
"0.0181830482218667","1","CHIR"
"0.109329116396284","1","CHIR"
"0.102237706811903","1","CHIR"
"0.0799613274818744","1","CHIR"
"0.0180203555026316","1","CHIR"
"0.0127223218455568","1","CHIR"
"0.034621904736021","1","CHIR"
"0.0120461012310481","1","CHIR"
"0.0107053908980604","1","CHIR"
"0.0144617536098289","1","CHIR"
"0.00582878759058617","1","CHIR"
"0.0102266900914341","1","CHIR"
"0.0294655968399816","1","CHIR"
"0.0150692647356152","1","CHIR"
"0.0186378185144185","1","CHIR"
"0.0358824952258063","1","CHIR"
"0.0111317276086094","1","CHIR"
"0.0163122182795848","1","CHIR"
"0.0624464059442904","1","CHIR"
"0.0659011057296278","1","CHIR"
"0.0202544946645548","1","CHIR"
"0.0253241806731479","1","CHIR"
"0.150312429685246","1","CHIR"
"0.245867491511275","1","CHIR"
"0.05671289004336","1","CHIR"
"0.0104689155521382","1","CHIR"
"0.020456258603177","1","CHIR"
"0.0865040633921256","1","CHIR"
"0.11382093435645","1","CHIR"
"0.112521052864939","1","CHIR"
"0.0159505254120009","1","CHIR"
"0.00786774038612896","1","CHIR"
"0.0343126301367242","1","CHIR"
"0.0374883217210541","1","CHIR"
"0.00828594267881086","1","CHIR"
"0.00473618589933806","1","CHIR"
"0.0123482713707145","1","CHIR"
"0.0222949762224774","1","CHIR"
"0.0201174082709425","1","CHIR"
"0.00905900051510469","1","CHIR"
"0.0156369740809997","1","CHIR"
"0.0360402343378784","1","CHIR"
"0.0195165283421196","1","CHIR"
"0.0195501700735109","1","CHIR"
"0.040635401483569","1","CHIR"
"0.0556691494131195","1","CHIR"
"0.0255025928230631","1","CHIR"
"0.0222575500233705","1","CHIR"
"0.0994741609412892","1","CHIR"
"0.219665744995134","1","CHIR"
"0.0812325030155589","1","CHIR"
"0.0197765097873402","1","CHIR"
"0.0164326647753413","1","CHIR"
"0.0568751438259003","1","CHIR"
"0.0923873882775244","1","CHIR"
"0.103191310102204","1","CHIR"
"0.0265685548707193","1","CHIR"
"0.00791545438415204","1","CHIR"
"0.0214644589087394","1","CHIR"
"0.0285458066005893","1","CHIR"
"0.0159473774699806","1","CHIR"
"0.00452454259817653","1","CHIR"
"0.0095859291211266","1","CHIR"
"0.00567112440519718","1","CHIR"
"0.0185833555325451","1","CHIR"
"0.0171266385220228","1","CHIR"
"0.0186419503593149","1","CHIR"
"0.0413479782415444","1","CHIR"
"0.0152849499233166","1","CHIR"
"0.0213533954535336","1","CHIR"
"0.0526603017234288","1","CHIR"
"0.065885756471028","1","CHIR"
"0.0137786296755263","1","CHIR"
"0.0213146119676257","1","CHIR"
"0.177438851767257","1","CHIR"
"0.202680511392975","1","CHIR"
"0.0765187301955981","1","CHIR"
"0.0111962242743154","1","CHIR"
"0.0204331789284237","1","CHIR"
"0.10939813735152","1","CHIR"
"0.101512289048874","1","CHIR"
"0.0719135295330372","1","CHIR"
"0.0173989968742335","1","CHIR"
"0.0147229986801465","1","CHIR"
"0.0367766347964732","1","CHIR"
"0.0110258431890748","1","CHIR"
"0.0102133802424873","1","CHIR"
"0.0160623236343144","1","CHIR"
"0.0060128772614601","1","CHIR"
"0.00991282505704951","1","CHIR"
"0.0282620151239512","1","CHIR"
"0.0154558843445216","1","CHIR"
"0.0196582991596315","1","CHIR"
"0.0335881023802202","1","CHIR"
"0.0106381474886828","1","CHIR"
"0.0167093090321298","1","CHIR"
"0.0640439863262484","1","CHIR"
"0.0659704557684153","1","CHIR"
"0.019694937104697","1","CHIR"
"0.024922721108939","1","CHIR"
"0.151699352581471","1","CHIR"
"0.254761245814011","1","CHIR"
"0.0543119953630268","1","CHIR"
"0.0101371046429063","1","CHIR"
"0.0214112071689127","1","CHIR"
"0.0868794564644021","1","CHIR"
"0.114006301003023","1","CHIR"
"0.113603859250083","1","CHIR"
"0.0162141102176062","1","CHIR"
"0.00784633692992883","1","CHIR"
"0.0326507551277133","1","CHIR"
"0.0369608511315824","1","CHIR"
"0.00872745483715834","1","CHIR"
"0.00473894015110404","1","CHIR"
"0.0118415137224552","1","CHIR"
"0.0223755192059821","1","CHIR"
"0.0205626355124284","1","CHIR"
"0.00907911403451281","1","CHIR"
"0.0158492591806024","1","CHIR"
"0.0354648187491075","1","CHIR"
"0.0193033206807528","1","CHIR"
"0.0196942084442598","1","CHIR"
"0.0430431924684307","1","CHIR"
"0.0566017098039282","1","CHIR"
"0.0234751374067216","1","CHIR"
"0.0216643238644103","1","CHIR"
"0.103054817553609","1","CHIR"
"0.231462083310935","1","CHIR"
"0.0846686398615804","1","CHIR"
"0.0183409338913734","1","CHIR"
"0.0155800981319389","1","CHIR"
"0.0567576190358728","1","CHIR"
"0.0941213858979514","1","CHIR"
"0.109361952325757","1","CHIR"
"0.0256318569540978","1","CHIR"
"0.00762347064132344","1","CHIR"
"0.0219479772444284","1","CHIR"
"0.0289285058121103","1","CHIR"
"0.0152548057614987","1","CHIR"
"0.00455088178882349","1","CHIR"
"0.00986905334761381","1","CHIR"
"0.00542891350291501","1","CHIR"
"0.0179351709600193","1","CHIR"
"0.0174190762103304","1","CHIR"
"0.0196091513413732","1","CHIR"
"0.0430431266152106","1","CHIR"
"0.0153208496597737","1","CHIR"
"0.0203394152957115","1","CHIR"
"0.0522450405400706","1","CHIR"
"0.0669788545213747","1","CHIR"
"0.0140360916689346","1","CHIR"
"0.0212970988372147","1","CHIR"
"0.176575056924681","1","CHIR"
"0.201297174373482","1","CHIR"
"0.0733948396789134","1","CHIR"
"0.0113500429091594","1","CHIR"
"0.0211334529740633","1","CHIR"
"0.111743909385172","1","CHIR"
"0.100484328151663","1","CHIR"
"0.0733852161539642","1","CHIR"
"0.017570075347064","1","CHIR"
"0.0143495230547666","1","CHIR"
"0.0340975674198983","1","CHIR"
"0.0114803010633695","1","CHIR"
"0.010987763211506","1","CHIR"
"0.0149851891244122","1","CHIR"
"0.00592811779672307","1","CHIR"
"0.0104909076923126","1","CHIR"
"0.0271230348648774","1","CHIR"
"0.0149593937465985","1","CHIR"
"0.0195413881565944","1","CHIR"
"0.0341848704522252","1","CHIR"
"0.0109781320223197","1","CHIR"
"0.0168353467556111","1","CHIR"
"0.0612405451319916","1","CHIR"
"0.0611581305055624","1","CHIR"
"0.0212463258658171","1","CHIR"
"0.0265497694743952","1","CHIR"
"0.145240500225818","1","CHIR"
"0.235241613789155","1","CHIR"
"0.049740239318095","1","CHIR"
"0.0112961346546332","1","CHIR"
"0.0237241269009492","1","CHIR"
"0.0860142028670656","1","CHIR"
"0.107229229088271","1","CHIR"
"0.103661277549263","1","CHIR"
"0.016526777231298","1","CHIR"
"0.00850289146246914","1","CHIR"
"0.0334317429438932","1","CHIR"
"0.0359250106932197","1","CHIR"
"0.00876419197214086","1","CHIR"
"0.00486212099629923","1","CHIR"
"0.0118255875606467","1","CHIR"
"0.0224808590186122","1","CHIR"
"0.0193953253516205","1","CHIR"
"0.0090558786804346","1","CHIR"
"0.0162816685138464","1","CHIR"
"0.0354986194155478","1","CHIR"
"0.0193702217026148","1","CHIR"
"0.0192795284658677","1","CHIR"
"0.0422146058591559","1","CHIR"
"0.0558100365192618","1","CHIR"
"0.0257500847610695","1","CHIR"
"0.0223870953928711","1","CHIR"
"0.0954675876073932","1","CHIR"
"0.224081811305219","1","CHIR"
"0.0774656375142757","1","CHIR"
"0.0205914552408069","1","CHIR"
"0.0173745210023548","1","CHIR"
"0.0523527504781605","1","CHIR"
"0.091697700359908","1","CHIR"
"0.103228368956968","1","CHIR"
"0.0279023022704301","1","CHIR"
"0.00779935992643879","1","CHIR"
"0.0199972659458185","1","CHIR"
"0.0292764070590064","1","CHIR"
"0.016612990251521","1","CHIR"
"0.00435116493165001","1","CHIR"
"0.00956265531264383","1","CHIR"
"0.00590801977163014","1","CHIR"
"0.0187369976938793","1","CHIR"
"0.0172525788214062","1","CHIR"
"0.0186459559387833","1","CHIR"
"0.0396606680206011","1","CHIR"
"0.0148138253050337","1","CHIR"
"0.0221900161152883","1","CHIR"
"0.0528890635599834","1","CHIR"
"0.0639718346095528","1","CHIR"
"0.0142093034460209","1","CHIR"
"0.0217897230929809","1","CHIR"
"0.169286357011056","1","CHIR"
"0.20234769575125","1","CHIR"
"0.0820658714855747","1","CHIR"
"0.0114099957785639","1","CHIR"
"0.0197418057585266","1","CHIR"
"0.108078915470629","1","CHIR"
"0.102590860984223","1","CHIR"
"0.0782795606168412","1","CHIR"
"0.0173119729903183","1","CHIR"
"0.0132340539596007","1","CHIR"
"0.035555267835132","1","CHIR"
"0.0118308080872941","1","CHIR"
"0.0102504053676666","1","CHIR"
"0.0148808679610071","1","CHIR"
"0.0059001656933118","1","CHIR"
"0.0105353601886978","1","CHIR"
"0.0279372352370336","1","CHIR"
"0.0148413555353639","1","CHIR"
"0.0199275380616561","1","CHIR"
"0.0365759139242169","1","CHIR"
"0.0104696935463258","1","CHIR"
"0.015953031459516","1","CHIR"
"0.0671851600512293","1","CHIR"
"0.0674040684033007","1","CHIR"
"0.0196056854520825","1","CHIR"
"0.0241325682186317","1","CHIR"
"0.147140695555283","1","CHIR"
"0.257629860595839","1","CHIR"
"0.0599418886316018","1","CHIR"
"0.0102815399585788","1","CHIR"
"0.0194816632759985","1","CHIR"
"0.0850945217643032","1","CHIR"
"0.114352292381609","1","CHIR"
"0.118527956484067","1","CHIR"
"0.0163402418014131","1","CHIR"
"0.00766940979396603","1","CHIR"
"0.0338727299221824","1","CHIR"
"0.0371762966858066","1","CHIR"
"0.00879710075230696","1","CHIR"
"0.00473466677553228","1","CHIR"
"0.011496476550225","1","CHIR"
"0.0215885437572873","1","CHIR"
"0.0206596816916696","1","CHIR"
"0.0092099524961046","1","CHIR"
"0.0154937005090887","1","CHIR"
"0.035156432635838","1","CHIR"
"0.0202062305660862","1","CHIR"
"0.0198983354561849","1","CHIR"
"0.0407586117380237","1","CHIR"
"0.0575482159218486","1","CHIR"
"0.0247808621146499","1","CHIR"
"0.0215650228569226","1","CHIR"
"0.100173202777818","1","CHIR"
"0.219777259008995","1","CHIR"
"0.0853127515617421","1","CHIR"
"0.0201216517790091","1","CHIR"
"0.0154864169931927","1","CHIR"
"0.0544115882778952","1","CHIR"
"0.0911181689907324","1","CHIR"
"0.104618424214683","1","CHIR"
"0.0279781554247506","1","CHIR"
"0.00790853967237383","1","CHIR"
"0.0206644128820981","1","CHIR"
"0.0289513233012512","1","CHIR"
"0.0164711442193873","1","CHIR"
"0.00440003435776745","1","CHIR"
"0.00949063318344475","1","CHIR"
"0.00583141883975648","1","CHIR"
"0.0186991993976797","1","CHIR"
"0.0171096805821739","1","CHIR"
"0.0186138091556069","1","CHIR"
"0.0403920887361826","1","CHIR"
"0.014601472001373","1","CHIR"
"0.0215827458845827","1","CHIR"
"0.0548152757423904","1","CHIR"
"0.0660338744487459","1","CHIR"
"0.0137941681414517","1","CHIR"
"0.0210998486131032","1","CHIR"
"0.171314835686202","1","CHIR"
"0.209750721026053","1","CHIR"
"0.0914192920936458","1","CHIR"
"0.0109815395290572","1","CHIR"
"0.0174699309021676","1","CHIR"
"0.104572615033558","1","CHIR"
"0.104684198222985","1","CHIR"
"0.0802782552392205","1","CHIR"
"0.0173567540182179","1","CHIR"
"0.0132445325461248","1","CHIR"
"0.0350559871316394","1","CHIR"
"0.0115335174886702","1","CHIR"
"0.0103800927621705","1","CHIR"
"0.0156376194561061","1","CHIR"
"0.00585676527833802","1","CHIR"
"0.010054744319904","1","CHIR"
"0.0292626658129404","1","CHIR"
"0.0151430728767722","1","CHIR"
"0.018294725286478","1","CHIR"
"0.0365202701463722","1","CHIR"
"0.0110950540851733","1","CHIR"
"0.0161966041669502","1","CHIR"
"0.06352096578944","1","CHIR"
"0.0724023634004737","1","CHIR"
"0.0204155746181579","1","CHIR"
"0.022645415395692","1","CHIR"
"0.144258571319345","1","CHIR"
"0.255351708504448","1","CHIR"
"0.0678556301734991","1","CHIR"
"0.0105503747941143","1","CHIR"
"0.0172991582288533","1","CHIR"
"0.0838190938233133","1","CHIR"
"0.11345411088172","1","CHIR"
"0.121643696321438","1","CHIR"
"0.0168767607313056","1","CHIR"
"0.00750306556071128","1","CHIR"
"0.0329514362417353","1","CHIR"
"0.0404360110732561","1","CHIR"
"0.00873715822784036","1","CHIR"
"0.00432742531420376","1","CHIR"
"0.0115170514714009","1","CHIR"
"0.0224298126775872","1","CHIR"
"0.0216494322842651","1","CHIR"
"0.00902637264968967","1","CHIR"
"0.0146314605733866","1","CHIR"
"0.0371582368174422","1","CHIR"
"0.0210176378738795","1","CHIR"
"0.0193664488663495","1","CHIR"
"0.0389431183230388","1","CHIR"
"0.0578447442601457","1","CHIR"
"0.0250935074254167","1","CHIR"
"0.021679264911647","1","CHIR"
"0.1010371186824","1","CHIR"
"0.218233351258835","1","CHIR"
"0.0901712343156462","1","CHIR"
"0.0199468662778394","1","CHIR"
"0.0146136166232394","1","CHIR"
"0.0549808720782906","1","CHIR"
"0.0930644842961102","1","CHIR"
"0.105687859295767","1","CHIR"
"0.0276891599707197","1","CHIR"
"0.00778292439985355","1","CHIR"
"0.0211153667898401","1","CHIR"
"0.0292796175238232","1","CHIR"
"0.0162084916268307","1","CHIR"
"0.00439208207052525","1","CHIR"
"0.00947768934225908","1","CHIR"
"0.00581065620836572","1","CHIR"
"0.0187329557574645","1","CHIR"
"0.0168025407546196","1","CHIR"
"0.0189566088380384","1","CHIR"
"0.0414999172735597","1","CHIR"
"0.0146544668101079","1","CHIR"
"0.0204393784658421","1","CHIR"
"0.0556408429236169","1","CHIR"
"0.0713836210491579","1","CHIR"
"0.013310272914965","1","CHIR"
"0.0196253832366262","1","CHIR"
"0.17693770138482","1","CHIR"
"0.221150803443847","1","CHIR"
"0.0870179942377554","1","CHIR"
"0.0103568217802787","1","CHIR"
"0.0172670161663701","1","CHIR"
"0.108144232777099","1","CHIR"
"0.106731639661713","1","CHIR"
"0.0821082448307591","1","CHIR"
"0.0173650049528393","1","CHIR"
"0.0131473075956656","1","CHIR"
"0.036003403331632","1","CHIR"
"0.0117992507424456","1","CHIR"
"0.0106782627245545","1","CHIR"
"0.01484435081249","1","CHIR"
"0.00575274783516332","1","CHIR"
"0.0103567183842542","1","CHIR"
"0.0297652702854234","1","CHIR"
"0.0150871271502061","1","CHIR"
"0.0186079780126609","1","CHIR"
"0.037110075706189","1","CHIR"
"0.0108727133814244","1","CHIR"
"0.0156250773072707","1","CHIR"
"0.0643285006409997","1","CHIR"
"0.0708343497135345","1","CHIR"
"0.0200107415494062","1","CHIR"
"0.0235169959860869","1","CHIR"
"0.144831904193116","1","CHIR"
"0.253672210673551","1","CHIR"
"0.0623965994560455","1","CHIR"
"0.0104273598072673","1","CHIR"
"0.018813838244958","1","CHIR"
"0.0832806224226089","1","CHIR"
"0.114596463295563","1","CHIR"
"0.118687729159492","1","CHIR"
"0.0166216884588391","1","CHIR"
"0.00757421461765429","1","CHIR"
"0.0327463570125579","1","CHIR"
"0.0372021439326006","1","CHIR"
"0.00886978049494411","1","CHIR"
"0.00465697303249743","1","CHIR"
"0.0115024231045371","1","CHIR"
"0.0222652209172805","1","CHIR"
"0.0214582915926331","1","CHIR"
"0.00901728017935346","1","CHIR"
"0.0152647586739324","1","CHIR"
"0.0360560058927112","1","CHIR"
"0.0202749236564799","1","CHIR"
"0.0195026264280374","1","CHIR"
"0.0428092998748538","1","CHIR"
"0.0573193424546859","1","CHIR"
"0.023528575878388","1","CHIR"
"0.0215074238501672","1","CHIR"
"0.101613212448611","1","CHIR"
"0.238122122262974","1","CHIR"
"0.0904221429220295","1","CHIR"
"0.0181430422080733","1","CHIR"
"0.0145232970886121","1","CHIR"
"0.0549173383759688","1","CHIR"
"0.0960716489995965","1","CHIR"
"0.112359552031765","1","CHIR"
"0.0264060731152132","1","CHIR"
"0.00745289384509211","1","CHIR"
"0.02069036748148","1","CHIR"
"0.0287806990605007","1","CHIR"
"0.0160108397516851","1","CHIR"
"0.00450927591857892","1","CHIR"
"0.00958899684453462","1","CHIR"
"0.00561458253184758","1","CHIR"
"0.0184441008163489","1","CHIR"
"0.0169514886433554","1","CHIR"
"0.0194396548340755","1","CHIR"
"0.0441011291011196","1","CHIR"
"0.0150304220960642","1","CHIR"
"0.0198533485389118","1","CHIR"
"0.0525458239873747","1","CHIR"
"0.0702159150121438","1","CHIR"
"0.0138737764283864","1","CHIR"
"0.0205185682681479","1","CHIR"
"0.178449297189659","1","CHIR"
"0.219226312641458","1","CHIR"
"0.0720280799677164","1","CHIR"
"0.0102398194247195","1","CHIR"
"0.0206035846718354","1","CHIR"
"0.110180504865404","1","CHIR"
"0.112293835533302","1","CHIR"
"0.0769963761019824","1","CHIR"
"0.016212886398781","1","CHIR"
"0.0130306282940731","1","CHIR"
"0.0380556432418969","1","CHIR"
"0.0118846159841953","1","CHIR"
