"biomass","temperature","taxa"
"2165.55549901517","1","NZMS"
"2165.41922934478","1","NZMS"
"2148.82662876033","1","NZMS"
"2148.38016379931","1","NZMS"
"2149.53215221314","1","NZMS"
"2150.69456285968","1","NZMS"
"2154.22760928427","1","NZMS"
"2145.05940180928","1","NZMS"
"2161.67554252132","1","NZMS"
"2156.90470913881","1","NZMS"
"2152.32375880007","1","NZMS"
"2162.03119336017","1","NZMS"
"2148.72772804635","1","NZMS"
"2143.33150957246","1","NZMS"
"2149.00773773274","1","NZMS"
"2154.3136493397","1","NZMS"
"2167.55845978224","1","NZMS"
"2162.13298209202","1","NZMS"
"2147.74194144855","1","NZMS"
"2149.59276949345","1","NZMS"
"2153.01790672355","1","NZMS"
"2160.76122377188","1","NZMS"
"2173.75927024609","1","NZMS"
"2153.54593105491","1","NZMS"
"2146.99301744818","1","NZMS"
"2159.51012242807","1","NZMS"
"2168.98577118403","1","NZMS"
"2147.41214923362","1","NZMS"
"2164.51384846597","1","NZMS"
"2162.94874817204","1","NZMS"
"2153.07987550613","1","NZMS"
"2162.45273401119","1","NZMS"
"2167.11557776285","1","NZMS"
"2143.23618068023","1","NZMS"
"2150.57540425186","1","NZMS"
"2152.48897817346","1","NZMS"
"2144.16817786595","1","NZMS"
"2165.18791627339","1","NZMS"
"2160.07138293682","1","NZMS"
"2143.99624879437","1","NZMS"
"2161.17529108208","1","NZMS"
"2147.87246691957","1","NZMS"
"2154.65195471238","1","NZMS"
"2162.13667820928","1","NZMS"
"2161.82794618926","1","NZMS"
"2150.24753743548","1","NZMS"
"2175.2649527153","1","NZMS"
"2140.01180108448","1","NZMS"
"2153.92866990639","1","NZMS"
"2161.53889178162","1","NZMS"
"2149.62931925995","1","NZMS"
"2175.91028188357","1","NZMS"
"2145.0499102791","1","NZMS"
"2152.62738974726","1","NZMS"
"2165.4171474514","1","NZMS"
"2164.1520679643","1","NZMS"
"2139.42407946821","1","NZMS"
"2154.5331817066","1","NZMS"
"2168.33375047965","1","NZMS"
"2146.81812575484","1","NZMS"
"2158.18504208059","1","NZMS"
"2167.61030528147","1","NZMS"
"2149.65081119312","1","NZMS"
"2174.63247726461","1","NZMS"
"2150.42902374643","1","NZMS"
"2160.09535380189","1","NZMS"
"2165.16694369406","1","NZMS"
"2158.85128056686","1","NZMS"
