"biomass","temperature","taxa"
"9821.05468325544","1","CHIR"
"9523.82445244954","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325424","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468246834","1","CHIR"
"9752.34148255397","1","CHIR"
"9730.8145734636","1","CHIR"
"9821.05468325544","1","CHIR"
"8830.7460761441","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05454334994","1","CHIR"
"9821.05468325544","1","CHIR"
"9809.77531035618","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9486.3199671542","1","CHIR"
"9526.59891051795","1","CHIR"
"9821.05468326391","1","CHIR"
"9769.48152339375","1","CHIR"
"9727.23379698491","1","CHIR"
"9821.05459143331","1","CHIR"
"9821.05468325544","1","CHIR"
"9817.13766065132","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9651.37701559529","1","CHIR"
"9641.03336172053","1","CHIR"
"9821.05468325544","1","CHIR"
"9618.96999587942","1","CHIR"
"9464.88214850151","1","CHIR"
"9821.05468400079","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05460381829","1","CHIR"
"9671.32208788088","1","CHIR"
"9725.10867548889","1","CHIR"
"9658.48452325107","1","CHIR"
"9821.05468325544","1","CHIR"
"9731.80948877739","1","CHIR"
"9821.0546832535","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325263","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9650.06094834784","1","CHIR"
"9821.05468325544","1","CHIR"
"9589.27462804818","1","CHIR"
"9821.03195602919","1","CHIR"
"9596.0560024857","1","CHIR"
"9821.05468325433","1","CHIR"
"9821.05468325542","1","CHIR"
"9821.05468325544","1","CHIR"
"9749.37664828707","1","CHIR"
"9711.13851926532","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325528","1","CHIR"
"9105.34249900514","1","CHIR"
"9821.05468325544","1","CHIR"
"9724.54081036287","1","CHIR"
"9122.06698149523","1","CHIR"
"9821.05468325544","1","CHIR"
"9213.42549016772","1","CHIR"
"9821.05468325623","1","CHIR"
"9821.05468325544","1","CHIR"
"9443.54968738239","1","CHIR"
"9762.00177488785","1","CHIR"
"9548.88872134963","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325546","1","CHIR"
"9821.05468325543","1","CHIR"
"9722.24104146782","1","CHIR"
"9821.04308839431","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.06795347272","1","CHIR"
"9716.65136612338","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05271539139","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.14328150451","1","CHIR"
"9677.75640892945","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325543","1","CHIR"
"9821.05468325544","1","CHIR"
"9779.94361391933","1","CHIR"
"9821.05530898535","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9608.32427934996","1","CHIR"
"9821.05468325547","1","CHIR"
"9821.02503785893","1","CHIR"
"9821.05468325544","1","CHIR"
"9686.89956400644","1","CHIR"
"9821.05468325544","1","CHIR"
"9517.01369594699","1","CHIR"
"9821.05459523797","1","CHIR"
"9821.05468325543","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9454.57149038231","1","CHIR"
"9545.60014600034","1","CHIR"
"9589.58037709926","1","CHIR"
"9821.05468325544","1","CHIR"
"9819.84657850983","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9777.74438857852","1","CHIR"
"9809.82290665081","1","CHIR"
"9820.87198833388","1","CHIR"
"9821.05468325544","1","CHIR"
"9783.6181572361","1","CHIR"
"9576.46020799326","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.0855199145","1","CHIR"
"9738.29757131741","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.0546840859","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9708.76857916393","1","CHIR"
"9821.05468325544","1","CHIR"
"9817.22159634147","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325434","1","CHIR"
"9821.03128648798","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9662.17251613463","1","CHIR"
"9821.05468325544","1","CHIR"
"9765.48969345964","1","CHIR"
"9337.98210362624","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468454144","1","CHIR"
"9543.61810634048","1","CHIR"
"9821.05468325544","1","CHIR"
"9819.23473144139","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468296701","1","CHIR"
"9821.05468325544","1","CHIR"
"9645.64368776818","1","CHIR"
"9550.50414446931","1","CHIR"
"9821.05468325316","1","CHIR"
"9821.05468374359","1","CHIR"
"9821.05468283303","1","CHIR"
"9821.05450123788","1","CHIR"
"9821.05460264221","1","CHIR"
"9821.05468325544","1","CHIR"
"9227.27788482113","1","CHIR"
"9821.05468325544","1","CHIR"
"9725.11613928361","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325543","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325543","1","CHIR"
"9821.05468325544","1","CHIR"
"9686.43884940648","1","CHIR"
"9821.0321076085","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05452198131","1","CHIR"
"9479.68297893979","1","CHIR"
"9821.05531324827","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05467674434","1","CHIR"
"9821.05468284132","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05530548837","1","CHIR"
"9821.05468325417","1","CHIR"
"9821.05468325544","1","CHIR"
"9783.56904433145","1","CHIR"
"9821.05468325544","1","CHIR"
"9477.99621977042","1","CHIR"
"9821.05468325544","1","CHIR"
"9816.80524131894","1","CHIR"
"9010.28322013736","1","CHIR"
"9149.73689573148","1","CHIR"
"9539.83739063186","1","CHIR"
"9821.05468323382","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325543","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9681.10435940501","1","CHIR"
"9750.49734718773","1","CHIR"
"9821.05468325544","1","CHIR"
"9820.97429457586","1","CHIR"
"9604.22511819789","1","CHIR"
"9820.12997330274","1","CHIR"
"9821.05468325544","1","CHIR"
"9722.97544218006","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.03196101668","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05460403306","1","CHIR"
"9802.260541398","1","CHIR"
"9821.05468325543","1","CHIR"
"9821.0546832548","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325543","1","CHIR"
"9749.43395620803","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325543","1","CHIR"
"9668.50453665465","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325428","1","CHIR"
"9638.73589241169","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.0546832358","1","CHIR"
"9821.05468325544","1","CHIR"
"9817.21904799575","1","CHIR"
"9821.05468325544","1","CHIR"
"9751.4051427962","1","CHIR"
"9821.05468325544","1","CHIR"
"9817.18747753241","1","CHIR"
"9800.57078375277","1","CHIR"
"9821.05468325544","1","CHIR"
"9745.21691536084","1","CHIR"
"9821.08803283719","1","CHIR"
"9658.44656160324","1","CHIR"
"9821.00980517144","1","CHIR"
"9465.8782302046","1","CHIR"
"9724.81408878374","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05456844395","1","CHIR"
"9821.05468325544","1","CHIR"
"9816.99302870821","1","CHIR"
"9647.94278327353","1","CHIR"
"9821.05468325544","1","CHIR"
"9625.42807784532","1","CHIR"
"9809.66505656007","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468289576","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9819.07437929838","1","CHIR"
"8163.0398070786","1","CHIR"
"9746.41046983065","1","CHIR"
"9349.19016686433","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05460469665","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468446394","1","CHIR"
"9533.14690158786","1","CHIR"
"9717.99320385067","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325345","1","CHIR"
"9481.21754137899","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.0546832639","1","CHIR"
"9730.1955976426","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05468325544","1","CHIR"
"9798.20687286605","1","CHIR"
"9819.82118554297","1","CHIR"
"9800.53885743639","1","CHIR"
"9821.05468325544","1","CHIR"
"9821.05467952658","1","CHIR"
"9821.05460318707","1","CHIR"
"9821.05468325544","1","CHIR"
"9820.39105990227","1","CHIR"
"9580.21749851698","1","CHIR"
"9821.05468325544","1","CHIR"
"9335.93902944947","1","CHIR"
"9821.05468325544","1","CHIR"
